timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_speed,obd_speed,pressure_front_left,pressure_front_right,pressure_front_center,crash_label
04:13.2,-0.036394721,0.230361281,9.855008168,0.064240492,1.70E-06,0.006210834,6.927114112,79.86127365,32.18109873,32.02031304,-0.041923704,-0.051497302,-0.223332918,0
04:13.3,0.104565218,-0.014312421,9.770173288,-0.003630053,-0.027172074,-0.006957053,6.927051653,79.86120041,37.7458786,37.13192239,0.043937521,0.163882159,0.106257337,0
04:13.4,0.22844859,0.100641497,9.884421572,-0.032101404,0.002970914,0.020362681,6.927023554,79.86117489,36.40537141,36.63056073,0.12453417,0.14620513,0.097689991,0
04:13.5,-0.356975187,0.146512525,9.791193946,-0.00551925,-0.000975463,0.059764276,6.927153294,79.86120425,37.20736423,37.69793963,0.138338078,0.013008842,0.141391353,0
04:13.6,0.088604406,0.079673948,9.782572598,-0.036444551,-0.04434678,0.025420826,6.927136955,79.86123707,38.25221894,38.33290293,0.199880014,0.041313505,-0.075240952,0
04:13.7,-0.032308439,0.183275844,9.793921349,-0.025957637,0.011117867,0.010761624,6.92709819,79.86121593,36.87635364,38.20302649,0.020233498,-0.065013679,-0.135165523,0
04:13.8,-0.175095766,0.049246355,9.859629565,-0.014497266,0.014581786,-0.002607457,6.927116262,79.86120461,36.12845182,35.40960138,0.070218311,-0.185177659,-0.031335775,0
04:13.9,0.218409277,-0.265881425,9.886074142,-0.036886165,-0.049480002,-0.015024525,6.927154254,79.86116444,29.78764836,29.01126345,-0.099459169,-0.063085819,0.099444668,0
04:14.0,0.071122088,0.268508299,9.738049912,-0.005310062,-0.037312507,-0.00902064,6.927029408,79.86112408,36.14829653,35.99945271,0.116576646,-0.21490982,0.088776481,0
04:14.1,0.173313696,0.095719669,9.872272066,-0.029334021,-0.007631645,0.011505883,6.927110326,79.86126134,41.09409844,40.96687871,-0.107650053,-0.024917273,0.056874005,0
04:14.2,-0.001166518,-0.178145067,9.825056887,0.018883427,0.019801715,-0.032131834,6.927083379,79.86121326,33.53437777,34.15378161,-0.024669452,-0.082622107,0.02351189,0
04:14.3,-0.148881714,0.071619271,9.752140149,-0.016026331,-0.046820219,0.02217162,6.927057805,79.8611657,31.59440289,31.43582799,0.153731983,-0.031333056,-0.083742437,0
04:14.4,0.128526374,-0.258173557,9.836132627,-0.006433768,0.034124664,0.002026018,6.927026653,79.86122832,38.09142623,37.9387542,-0.01389775,0.122069311,-0.018029577,0
04:14.5,-0.03860179,-0.031231925,9.836679986,-0.004703192,0.001756478,0.014378956,6.927134307,79.86128016,31.18023033,30.86760289,0.126736118,-0.007037384,-0.21841301,0
04:14.6,0.136814466,0.024330955,9.777425621,0.032399807,0.006842478,0.019162517,6.927189968,79.86105676,38.57387808,38.77930163,-0.014152243,0.215721401,-0.051128012,0
04:14.7,0.027604322,-0.083016501,9.863444895,0.034237497,0.00577152,-0.045559863,6.92714269,79.86120973,32.32336166,31.85749862,0.062722069,-0.004039978,-0.073895919,0
04:14.8,0.162028998,-0.047607707,9.781110787,-0.070572956,-0.023236467,-0.005756053,6.927086626,79.86119992,38.61920903,38.95086563,-0.005173882,0.069276757,0.04432846,0
04:14.9,0.100387359,-0.032808682,9.766919385,-0.031544005,0.033925832,0.001016482,6.927122907,79.8612201,36.48354688,37.23010151,0.029822229,0.038148492,0.130208588,0
04:15.0,-0.213992823,-0.144773753,9.807895807,0.001411587,-0.025335492,0.036109412,6.927089795,79.86118361,32.35538428,32.41293781,-0.091075361,0.102411476,-0.052635,0
04:15.1,-0.669423616,-0.026902738,9.840496151,-0.00750114,0.049317655,0.04810653,6.927130246,79.86116713,32.66393549,32.6161069,0.083594451,-0.028840143,0.012567916,0
04:15.2,0.15356714,-0.067541164,9.812506954,-0.017843927,-0.053403126,-0.025257599,6.927167395,79.8611428,32.34727549,31.9027527,0.020160228,0.15146537,-0.012988537,0
04:15.3,-0.096076898,0.045814166,9.816834287,-0.040420808,0.020634844,0.015117716,6.927103811,79.86130991,34.2773868,33.83578574,0.063975847,-0.07500309,-0.08332389,0
04:15.4,-0.060297826,-0.041131587,9.749947902,5.89E-06,0.04220579,0.025469183,6.927084394,79.86126231,37.98550844,37.66960013,-0.1046672,0.075620387,0.03017821,0
04:15.5,0.098632171,-0.154714323,9.797528412,0.014872483,-0.000675707,0.016440919,6.927137728,79.86113232,33.25848722,33.099251,-0.025304164,0.104161137,0.081188594,0
04:15.6,0.039452866,0.008678255,9.858996782,0.018841832,-0.011467005,0.007743373,6.927159198,79.86129443,35.36082189,34.89856951,0.067094106,-0.130391853,0.091157419,0
04:15.7,-0.115274647,0.025563135,9.751288896,0.028292727,-0.00518041,0.027623804,6.927242963,79.86114168,37.45038684,37.00177432,0.018361035,0.17798802,-0.074488376,0
04:15.8,-0.0488772,-0.062637952,9.792787327,-0.063020783,0.019532727,-0.006530289,6.927173493,79.86128083,34.81168655,35.33898735,0.087542481,-0.080814585,-0.080562748,0
04:15.9,0.013037219,-0.095535344,9.816142508,-0.049221092,0.022015849,-0.0270522,6.927074717,79.86121711,32.17562973,32.41683311,0.052657836,0.082950311,-0.021590381,0
04:16.0,-0.188099781,0.145870211,9.879280102,0.02500499,0.04255199,-0.001277029,6.927171934,79.86119913,30.11977603,30.38360793,0.007911123,-0.064405452,-0.097692346,0
04:16.1,-0.231154813,-0.112310911,9.827688716,-0.013166027,0.013673359,-0.001603,6.926998559,79.86116034,37.71847946,37.0518767,0.112416091,-0.11830254,0.033611794,0
04:16.2,0.207279845,0.043085878,9.878698,0.046700113,-0.046832866,-0.015498219,6.92706076,79.86115312,35.86676205,35.50810795,0.129876689,-0.13113527,-0.126571198,0
04:16.3,0.11744939,0.1917913,9.825158291,-0.011950662,-0.011838989,-0.006284762,6.927115523,79.86118211,41.13704381,40.72581064,0.161137671,0.103925667,0.094816389,0
04:16.4,-0.131444219,0.038364006,9.872925792,-0.021595816,-0.007051214,-0.045880183,6.92706679,79.86124764,36.7479719,36.85922615,-0.06570736,-0.0002598,-0.085246186,0
04:16.5,0.302567659,0.059545304,9.816640244,-0.005939386,0.010273149,-0.046051199,6.927108866,79.86116332,38.11579202,38.67943887,-0.074354995,0.125072083,0.04843288,0
04:16.6,0.193504593,0.13616399,9.780242774,-0.055830135,0.018158352,-0.008536344,6.927076513,79.86120725,30.7982535,30.37324964,0.08836778,0.048561953,0.100452921,0
04:16.7,-0.011321409,0.173582567,9.835020753,-0.029245086,-0.032037424,0.001563705,6.927089612,79.8611027,33.84329945,33.74866154,0.13621269,0.040163735,-0.015155827,0
04:16.8,-0.154878914,-0.143189809,9.851335053,-0.011342858,-0.017064734,-0.003523968,6.927225339,79.86119551,30.01814988,29.79617498,0.170949616,0.002835957,-0.113793538,0
04:16.9,-0.324442614,-0.162491921,9.884852836,0.011904822,0.059570036,-0.006280903,6.927034621,79.86120047,36.73766547,36.71371278,0.085667094,-0.123251488,0.215995401,0
04:17.0,-0.024847016,-0.02772746,9.865687537,0.000718177,-0.025390183,0.005125983,6.927184441,79.86116856,34.75714978,34.0507758,0.110841878,-0.078661247,0.205649382,0
04:17.1,0.301685157,-0.069850699,9.818323096,-0.07566594,-0.030335035,0.024999213,6.927073265,79.86120428,37.81928394,37.32216312,0.086497824,-0.171086105,0.047882527,0
04:17.2,-0.168937045,-0.024311697,9.859043248,-0.032805203,0.033429396,0.021849162,6.927145066,79.8612197,33.3139786,33.32577074,0.070414492,-0.025325106,-0.202957254,0
04:17.3,0.168974866,0.013155039,9.810760799,0.02864532,-0.000277145,-0.000759444,6.927110009,79.86120284,35.74648314,36.64041385,-0.090848294,0.006074894,0.025118011,0
04:17.4,-0.101660755,-0.075894309,9.761513788,-0.042663077,-0.024392677,0.006351747,6.927116377,79.86126591,32.17064939,31.85445542,0.153550054,-0.034482165,0.058747015,0
04:17.5,0.256329144,-0.095951571,9.761828784,0.012023361,0.014346478,0.012011506,6.927119964,79.86119534,36.27924352,36.83590065,-0.004618411,-0.060535493,0.147373023,0
04:17.6,0.054982547,-0.105445266,9.811751762,-0.033446308,0.021123993,0.019036065,6.927161213,79.86118917,32.70948855,32.10769111,-0.098906172,-0.039310065,-0.067397365,0
04:17.7,0.114535778,-0.035397688,9.780357499,0.053797119,0.011012145,-0.011196942,6.927146826,79.86122725,30.04398166,29.06015647,-0.069434308,-0.086220168,-0.25201637,0
04:17.8,-0.306816317,-0.166999249,9.791987289,-0.029320458,0.057444573,0.035689674,6.927038928,79.86128137,38.59082415,38.44943655,0.084907825,-0.276038165,-0.088799083,0
04:17.9,0.194406647,-0.072462826,9.727902376,0.0397294,0.055850424,-0.040005586,6.927115917,79.86113879,33.07383529,33.15979886,0.029368419,0.078108733,0.001245048,0
04:18.0,0.040870285,-0.117050461,9.827016758,0.013539675,0.052353728,-0.058027491,6.927087023,79.86130377,33.7623619,33.92504208,0.047364419,-0.017816438,0.050767147,0
04:18.1,0.022964535,-0.08256031,9.811272318,-0.014824881,-0.042979369,0.016338761,6.92720938,79.86117316,36.22675094,35.83521927,0.053368475,-0.01025788,-0.038525621,0
04:18.2,-0.377198164,0.042878752,9.833885079,-0.005052583,0.028725016,-0.000920231,6.927092989,79.86121215,34.76473292,34.4232833,0.166582716,-0.009623148,0.054916784,0
04:18.3,-0.117710113,0.044225434,9.755069372,0.021450405,0.006013797,-0.025667891,6.927204312,79.86120101,34.57008706,34.91697332,-0.064033559,-0.045751858,-0.043900484,0
04:18.4,-0.095744457,0.203797272,9.79691237,-0.034546918,-0.000359396,-0.019812386,6.9271221,79.86127351,37.77328043,38.3913225,-0.079729675,0.059045618,-0.03781085,0
04:18.5,0.254221959,0.217620545,9.724284693,-0.04331947,-0.016567203,0.0171274,6.927038716,79.86123618,32.6932696,32.90333195,-0.03005986,0.136315286,-0.011591899,0
04:18.6,0.072160817,0.015102282,9.820273405,-0.009741739,0.014958921,-0.000192103,6.927156314,79.86121922,34.95825127,34.6895009,-0.139293141,0.043557925,-0.07301774,0
04:18.7,0.020870758,0.102057574,9.831023004,-0.037661089,-0.035115406,-0.016668531,6.927108063,79.86130948,31.89468576,31.57792446,-0.162627261,-0.046257992,0.194808602,0
04:18.8,0.125839855,-0.078567587,9.808140735,-0.006709284,-0.047575269,-0.005237754,6.927131628,79.86119385,36.08795944,36.25115267,-0.011886845,0.021766362,-0.037959775,0
04:18.9,-0.045197465,0.134215576,9.755403523,-0.006930576,-0.014685982,0.041033335,6.927049321,79.86121478,36.79866572,37.61227859,-0.021231172,0.082688641,-0.176397082,0
04:19.0,-0.099718806,-0.136821254,9.727027357,0.036984189,-0.000776188,-0.007282723,6.927087079,79.86125862,36.10877225,36.68860382,-0.048342351,-0.106550588,-0.069247067,0
04:19.1,-0.20713845,0.202450094,9.84602922,0.018988885,0.034760972,-0.0224122,6.927185264,79.8612103,33.67007884,33.4607031,0.070711652,0.026328095,0.11511491,0
04:19.2,-0.075483057,-0.143041323,9.802965115,0.037551296,0.031280283,0.020628942,6.927169448,79.86113992,30.90392245,30.40662743,-0.15714924,0.007314669,0.091171101,0
04:19.3,-0.017593428,-0.097402346,9.74677902,0.012338968,0.056998471,-0.038311251,6.927082438,79.86124292,35.87591713,36.26254638,-0.040423109,0.146642271,-0.044054858,0
04:19.4,0.051184273,0.030558276,9.823301507,0.013833193,-0.011533623,0.04211276,6.927158408,79.86118988,27.19022451,27.79041165,0.204007474,0.00828298,0.057186858,0
04:19.5,0.263693778,0.067674425,9.797082736,-0.010030439,0.052079767,-0.018021471,6.927095398,79.86119899,35.76724398,35.03862225,-0.009452537,0.037296741,-0.099862272,0
04:19.6,0.059459992,0.066505808,9.717803713,0.020621157,0.015808245,-0.002797771,6.927100517,79.86116247,37.76420859,38.22427228,-0.023662392,-0.049121619,0.111246663,0
04:19.7,-0.010947466,0.174917329,9.784196612,0.043344836,0.039402459,-0.017206242,6.927045116,79.86116554,40.64240836,41.28681171,-0.093958948,-0.025172008,0.049584754,0
04:19.8,-0.067317355,-0.070481313,9.846257079,-0.003696773,-0.027563341,-0.006246703,6.927164094,79.86127999,29.94694352,29.40422534,0.12285994,-0.215991075,-0.156046565,0
04:19.9,0.140733869,0.041775748,9.739676034,-0.018462704,0.047159459,0.004372855,6.927128319,79.86121357,37.57930376,37.53679189,0.043927559,-0.042104124,-0.188053452,0
04:20.0,-0.361624704,0.056798249,9.760333328,0.031805627,-0.00574872,-0.013839811,6.927232511,79.86118481,36.8777672,36.22062111,0.039691225,-0.107001872,0.032679553,0
04:20.1,-0.388312769,0.005780642,9.85547607,-0.041561364,0.004107518,-0.017762932,6.927055076,79.86118905,36.9940142,36.98128589,0.046831521,-0.029102459,0.019721774,0
04:20.2,0.312916103,-0.033893918,9.737041374,0.003031084,-0.021934578,-0.028972737,6.927177353,79.86125727,38.45452822,38.60879187,0.101601043,-0.024961721,-0.084727127,0
04:20.3,0.319175867,0.028841446,9.837560531,0.046408712,-0.013243249,-0.007717901,6.927184451,79.8612064,33.5256595,33.08733242,-0.1589885,-0.148861638,-0.037471094,0
04:20.4,0.384154577,0.223558531,9.888972299,-0.008881174,-0.042764535,-0.041468279,6.927125984,79.8612414,32.63053874,32.75223242,-0.064241704,-0.010584961,0.03500662,0
04:20.5,0.2498657,0.152220788,9.906357126,-0.000764106,-0.042456262,0.003624351,6.927078648,79.86123794,29.51535379,29.61891266,-0.13882266,0.105817658,-0.056397056,0
04:20.6,0.275933322,0.172071939,9.838898955,-0.055849706,0.014035521,0.018502971,6.927054604,79.86119419,38.81259775,38.78371768,-0.16237833,0.088250611,-0.023540689,0
04:20.7,0.346903941,0.093563392,9.841269543,0.066533187,-0.035595639,-0.036799244,6.927175491,79.86122098,38.02584575,37.21037094,0.079000326,-0.067301699,-0.086057566,0
04:20.8,-0.159228963,0.003831183,9.84528914,-0.00020956,0.051018497,-0.000985377,6.927072299,79.86129318,28.63738273,28.93403202,0.125226634,0.052520918,-0.061012384,0
04:20.9,-0.199290386,-0.16370701,9.967036994,0.055894883,-0.015336349,0.038873276,6.927090261,79.86125134,37.1886144,37.14721873,0.122458689,0.001851088,0.07690449,0
04:21.0,0.104522451,0.092333861,9.795802814,0.054501541,0.009916382,0.087988877,6.927126018,79.86114737,33.96374008,34.42208314,-0.112529876,0.19163864,0.079058636,0
04:21.1,-0.279986367,0.087007075,9.798876724,0.011555318,-0.035755297,-0.018353054,6.927123139,79.86123318,37.27801137,36.96471572,0.089655761,-0.07330944,-0.210786324,0
04:21.2,0.213461936,-0.166479855,9.877943915,-0.014282119,-0.034775549,0.001975549,6.927088894,79.86120263,35.26711188,33.90374141,0.061646827,0.101135844,-0.10312248,0
04:21.3,-0.002698122,0.03984637,9.870895055,0.025127879,-0.041505997,0.034643481,6.927118314,79.86117099,37.25784307,36.81383209,0.024423541,0.022866013,-0.054373507,0
04:21.4,-0.098584141,0.215651844,9.820844278,-0.001359674,-0.022760798,0.000257129,6.927097995,79.8611452,40.83403514,40.12532575,-0.064395204,0.003049763,0.057555866,0
04:21.5,-0.04660472,-0.05254427,9.856377893,-0.009841242,-0.018120884,-0.013628774,6.927082978,79.86121158,37.14210847,36.48697456,-0.007021799,0.045380388,-0.026606204,0
04:21.6,0.043626907,0.017069538,9.849618933,-0.01543303,-0.071809444,0.009040935,6.927063317,79.86116713,36.54205687,36.42160209,-0.005950342,-0.017930371,-0.040352739,0
04:21.7,-0.218504433,-0.207501727,9.801342512,0.014618951,0.010492091,0.055420086,6.927189278,79.86125581,39.43384046,40.18887698,-0.028877493,0.022685104,0.004134316,0
04:21.8,0.349061511,0.246530279,9.859624871,0.022990995,-0.072257358,-0.013968286,6.927118152,79.86121694,36.57361006,36.6941494,0.032901772,0.170965352,-0.035637431,0
04:21.9,0.12184948,-0.027771242,9.828746434,-0.027360263,0.028828648,-0.004467714,6.927065389,79.8612115,35.00201358,36.08793172,-0.006036962,0.121248197,-0.020490045,0
04:22.0,-0.132026416,-0.131859348,9.756806886,-0.00588842,0.056033802,0.015394978,6.927101629,79.86123092,34.75946146,35.37401872,0.03264839,-0.132519776,-0.10034499,0
04:22.1,0.084230871,0.16179492,9.902217336,-0.069676034,0.030190774,-0.03705098,6.927167471,79.86113883,37.98156422,37.87135984,0.126063004,-0.02824001,-0.090758684,0
04:22.2,-0.139879956,-0.381428901,9.740629816,-0.014256394,0.020599644,-0.0025272,6.927040695,79.86123147,32.61634906,32.66968426,0.220199712,0.010595694,0.014402971,0
04:22.3,0.091715193,0.268087674,9.87571292,-0.035369587,0.017620861,0.001138794,6.927098579,79.86123083,34.20991125,34.31913165,-0.028034972,-0.177508541,-0.108652646,0
04:22.4,-0.079152375,-0.079333152,9.838185147,0.000821834,-0.065444506,-0.069498573,6.927068004,79.86120464,36.34274574,36.12747084,0.018612238,0.141256468,-0.09605538,0
04:22.5,0.1594987,-0.049387167,9.88791245,0.019860008,0.034069069,0.014826386,6.927078744,79.86124343,34.83782876,35.26146711,-0.061630622,-0.007063523,-0.057057232,0
04:22.6,0.249790832,0.246257475,9.836485544,0.029798462,0.065420045,0.031677646,6.927159383,79.86116206,33.17854844,32.37900926,0.084516858,0.199698264,-0.091613528,0
04:22.7,-0.019040531,0.009619267,9.802841702,0.007472844,-0.036611318,0.004672852,6.927094863,79.86118141,32.59028157,31.73121629,0.032647163,0.067979482,-0.024310611,0
04:22.8,-0.152922326,-0.069471865,9.788722272,0.007138206,0.013124184,0.027180746,6.927064464,79.86112287,33.32903365,33.25403395,-0.120328416,0.090387008,-0.060660819,0
04:22.9,-0.154381632,0.233257161,9.903876899,0.07403315,-0.008094194,0.021330152,6.927018338,79.86120059,31.49106747,30.92581665,0.118959362,0.034686103,-0.008995577,0
04:23.0,0.349760776,0.198609212,9.787469834,0.043001088,-0.018770512,0.002505761,6.927203278,79.86132826,35.59992941,36.10564499,-0.047934877,0.068649282,-0.0898004,0
04:23.1,-0.087313449,0.025092414,9.732714345,0.050297361,0.001729736,0.03011802,6.927141291,79.86124317,35.75389022,35.24545992,0.028087359,-0.07162008,0.001357292,0
04:23.2,0.11993477,-0.235918048,9.783568369,0.056989977,0.001698006,-0.015150283,6.927159735,79.86122561,32.50268099,33.0037783,-0.200591101,0.018167476,0.092842433,0
04:23.3,0.126959218,0.296384125,9.818454415,-0.035339017,0.009562258,-0.035744343,6.927074588,79.8611392,32.73643251,32.80107043,-0.02610979,0.020231329,-0.004611389,0
04:23.4,0.151854052,0.108091803,9.850058927,0.025047256,0.003398058,-0.015097838,6.927065688,79.86110783,36.43659562,36.20847529,0.118473059,-0.161807415,0.020368555,0
04:23.5,-0.268388738,-0.018156878,9.876671946,0.011946866,0.082624119,0.016007166,6.927110723,79.86124114,32.71962277,33.72182011,-0.062551772,-0.078876419,0.118961671,0
04:23.6,0.114390123,0.00497025,9.766436709,0.022948132,0.018214305,0.026899649,6.927091887,79.86119552,34.33867048,34.9239469,0.093229052,-0.13802008,-0.152042967,0
04:23.7,-0.063730505,-0.081483823,9.75335405,0.020328903,0.039794429,0.084916539,6.927094472,79.86119485,42.36235846,42.08336744,0.185294335,0.020843069,0.007732776,0
04:23.8,0.0776591,-0.212399659,9.877944081,-0.022397169,0.036934873,0.036911984,6.927175308,79.86109433,33.6132248,34.29295521,0.039183708,0.023215046,-0.105109008,0
04:23.9,0.325383957,0.089119341,9.734408711,-0.055008151,0.005817135,0.011759955,6.927162549,79.86130785,35.18184433,35.38033598,0.060331653,-0.051662011,0.062559162,0
04:24.0,0.073231331,-0.220629054,9.81197905,0.032294199,-0.027633734,-0.020856689,6.927074303,79.86121822,32.32571104,32.28159492,-0.062267621,-0.059642324,0.047313171,0
04:24.1,0.184835711,-0.137908554,9.850328698,-0.040996609,0.023656612,-0.037660939,6.927140734,79.8612006,33.36018656,32.55601472,-0.170206413,-0.010776813,0.074266401,0
04:24.2,0.016788319,0.193618912,9.836640339,-0.049659125,0.005124521,0.037940741,6.927154885,79.86118748,35.1502119,34.84392951,-0.266258513,0.016159001,-0.112886333,0
04:24.3,0.175404255,0.137548707,9.806063281,-0.040759065,0.043872336,0.03631814,6.927066044,79.86133433,35.36468784,35.14419548,-0.14431468,-0.087737565,0.02706022,0
04:24.4,0.325046507,0.039518158,9.794723349,0.03051397,0.010408204,0.010299568,6.92705749,79.86123157,33.9264026,34.49977489,-0.108677624,-0.078229222,-0.186547032,0
04:24.5,-0.157235846,-0.151901956,9.804379833,-0.006860815,0.025320699,0.055104295,6.927133226,79.86109954,34.9877892,34.73232552,-0.089135698,-0.0423098,-0.007155312,0
04:24.6,0.21720711,0.041032588,9.781431832,-0.022778137,0.014806448,-0.023765345,6.927097562,79.86114059,35.28667114,34.92646811,-0.135806379,0.023792132,-0.029820749,0
04:24.7,0.019143877,-0.08790262,9.723191174,-0.012571927,0.046036159,0.000930817,6.92713299,79.86122269,42.58805243,42.19672687,0.080495196,-0.056029156,-0.224101289,0
04:24.8,-0.023559694,0.176931828,9.733310707,0.015640117,-0.004477937,0.042942943,6.92711409,79.86127379,42.39300231,42.44596499,-0.129171647,-0.075872451,-0.007675375,0
04:24.9,-0.031581884,0.089470984,9.86286848,0.045961633,0.000303754,0.022261007,6.927202177,79.86122525,26.23921548,25.5959818,0.013537733,0.015936183,-0.179099116,0
04:25.0,0.204499714,0.055180086,9.790449147,0.003667946,-0.018058697,-0.001351078,6.927149471,79.86121859,33.35164725,32.57657939,-0.105139306,0.087444697,-0.107113713,0
04:25.1,0.417682093,0.095496457,9.692212196,-0.019181977,0.00511003,0.028005375,6.926981369,79.86126924,40.60877897,40.70064963,0.0279502,-0.067287738,0.05989244,0
04:25.2,0.136365018,-0.024856454,9.747130032,0.01219105,0.006228804,0.017621223,6.927087559,79.86119219,38.1213326,38.08063633,-0.024011196,0.161429383,-0.008024575,0
04:25.3,-0.070561871,-0.270119239,9.932741123,0.060056371,0.018102136,0.002292616,6.927163788,79.86114922,34.63272797,34.62355961,-0.194775488,-0.027677067,0.024542215,0
04:25.4,-0.155747595,0.104051943,9.834933548,-0.030746128,0.012554163,0.065705597,6.927037585,79.86119862,34.83321347,34.56319746,-0.104713043,-0.058879559,0.014851097,0
04:25.5,-0.043323283,-0.049908594,9.859742244,-0.021959811,-0.02328955,-0.028981703,6.927132727,79.86114604,30.51701925,30.67368413,-0.081883072,0.197916362,-0.016811994,0
04:25.6,0.129996792,-0.059217682,9.906467932,0.034754398,-0.014783987,0.067716297,6.927147766,79.86118644,38.34658692,38.65851287,0.190909273,-0.042849875,-0.137005255,0
04:25.7,-0.210296202,0.13944679,9.880850349,-0.01580242,-0.040883444,0.007988731,6.927093901,79.86125092,36.24433526,35.87072876,-0.060425073,-0.105246039,0.041033343,0
04:25.8,0.227995658,0.149678194,9.780212042,-0.012903911,-0.022017875,-0.012889116,6.927154427,79.86126648,35.35612105,34.86735206,-0.100116095,0.041259098,-0.080168762,0
04:25.9,-0.137821476,-0.072718581,9.763052451,-0.001299814,-0.027903329,0.047298942,6.927109762,79.86114679,35.25286523,34.86142915,0.009680108,-0.073404917,-0.066298345,0
04:26.0,-0.261368051,0.360630654,9.779417284,0.031056339,-0.019850039,-0.013989717,6.927063572,79.86120218,39.19310559,39.96127804,-0.039644695,0.17721263,-0.029073808,0
04:26.1,-0.012448977,0.035424232,9.739781752,-0.038954427,-0.021932098,-0.030023837,6.927050052,79.8612388,42.03456132,41.89577033,0.070086388,0.0298835,0.058473627,0
04:26.2,-0.052953184,0.33839593,9.806319255,-0.006380719,-0.000280405,0.01484802,6.927040901,79.86114409,35.11018864,35.28540019,0.010131646,0.056961518,-0.031628708,0
04:26.3,0.238286748,0.044091003,9.895684717,-0.016522353,0.006020374,0.002845219,6.927159531,79.86116402,33.98275321,34.55026727,0.000381776,-0.017140751,-0.045454626,0
04:26.4,-0.157621241,-0.315193663,9.8036527,-0.012047585,0.037353028,0.029385546,6.927097226,79.86114438,35.16341062,35.68487448,0.087840783,0.096455676,-0.084464891,0
04:26.5,-0.286945773,-0.098226525,9.781635484,0.066945356,0.071353352,-0.033566191,6.927168411,79.86117716,35.70889374,36.17537463,0.107485046,-0.155260128,0.186675523,0
04:26.6,0.272510402,0.213254422,9.767284784,-0.03433251,-0.027901577,0.025676559,6.927149975,79.86114867,36.56767829,36.68044675,-0.092710132,0.164603852,-0.055988244,0
04:26.7,-0.012938846,-0.003620231,9.811403055,0.006084145,-0.030051759,0.049400409,6.927156704,79.86127796,35.04474597,34.69595567,-0.113261373,-0.032558046,0.162461448,0
04:26.8,0.217603876,0.103902495,9.753470172,-0.039574304,-0.013511416,-0.026602658,6.927084097,79.86121226,38.8509775,38.86578902,0.042823417,-0.033634579,-0.184933596,0
04:26.9,-0.032300252,0.216522968,9.779311973,0.003748248,0.008672435,-0.006807917,6.927075811,79.8611413,39.19542936,38.34799568,0.064302731,0.013578245,0.003065259,0
04:27.0,0.018787612,0.013853267,9.837000077,0.060075789,-0.048687403,-0.002211931,6.927086734,79.86123767,26.49976823,26.59175442,-0.107596014,0.026040707,0.082774601,0
04:27.1,-0.107365775,-0.12974285,9.765813642,-0.02967269,0.058712384,0.019499504,6.927077971,79.8612185,36.42553533,36.34312514,-0.094083633,-0.189208833,0.245164563,0
04:27.2,0.098683644,-0.061882389,9.756171661,0.031261818,-0.01163554,-0.01240225,6.927206755,79.86122624,36.34174807,35.73259465,0.114367921,0.032352151,0.030982954,0
04:27.3,0.244198428,-0.104690747,9.811995369,-0.026069291,-0.006216307,0.037069948,6.927136431,79.86119631,32.67299008,33.00322433,-0.06556286,0.146341431,-0.079274541,0
04:27.4,-0.132495241,0.071101295,9.815837282,-0.000321739,0.057883661,-0.073448382,6.927202638,79.86118211,36.41120837,36.59386803,-0.04628702,-0.01697504,-0.025588156,0
04:27.5,-0.076148554,-0.049116899,9.822839793,-0.001087462,0.042071373,-0.005890525,6.927092628,79.861303,28.87789584,29.30241699,-0.035563612,0.007546675,-0.020958928,0
04:27.6,0.292157161,0.210436829,9.814022887,0.00281604,-0.004138909,0.014375308,6.927087648,79.86124226,32.06805017,31.94605671,-0.04288453,-0.087231774,-0.079108473,0
04:27.7,0.296622062,-0.029647033,9.788359644,0.025407095,-0.068912261,0.03806155,6.927153229,79.86127817,36.80309938,36.9240906,0.021176961,-0.037043785,0.069746137,0
04:27.8,-0.304472805,-0.18746541,9.833128114,-0.010307346,0.014659476,-0.026191632,6.927119558,79.86126217,35.82194417,35.80073305,-0.092944265,-0.008278685,-0.160666441,0
04:27.9,-0.166017004,-0.273981756,9.776629428,-0.006752125,-0.009625893,-0.018941269,6.927106082,79.86117237,33.28380699,33.87493706,0.051594048,0.086124673,-0.118629793,0
04:28.0,0.034817265,-0.301165081,9.778117745,-0.029227608,0.030205246,0.023173036,6.927105013,79.86117353,29.88005717,30.27058006,-0.045925736,-0.020208183,0.117218023,0
04:28.1,-0.20485064,-0.06431431,9.835134887,0.018135801,-0.006567492,-0.038566024,6.927174022,79.86113072,39.10033384,39.24408932,-0.00289822,-0.041511404,0.032362745,0
04:28.2,0.058171048,0.222781085,9.774865652,-0.053748101,-0.045233646,0.028701075,6.92712426,79.86120716,34.08514192,33.62839134,0.057874463,0.001792054,0.071064484,0
04:28.3,-0.219240048,-0.209828756,9.876705743,-0.016824525,0.059537936,-0.009187243,6.927142463,79.86123223,38.74309295,38.96157068,0.102732207,0.15819475,-0.023924736,0
04:28.4,-0.231376397,0.099588524,9.796785169,-0.012298833,-0.014897232,-0.008480307,6.927230554,79.86116488,32.81056583,32.42653873,0.091096651,-0.033954045,0.063934484,0
04:28.5,-0.209222231,-0.11233733,9.816460145,0.061581631,0.033660234,0.012697733,6.927086317,79.86119639,33.14742657,33.18895537,0.074866009,0.006971296,0.047164498,0
